"SportswsId","SportswsShortName","SportswsTeam","SportswsPosition","SportswsUrl","SportswsClean"
"/nba/a-pony","A. Pony","*FA","G","https://sports.ws/nba/a-pony","a_pony"
"/nba/aaron-gordon","A. Gordon","DEN","F","https://sports.ws/nba/aaron-gordon","aaron_gordon"
"/nba/aaron-henry","A. Henry","*FA","F","https://sports.ws/nba/aaron-henry","aaron_henry"
"/nba/aaron-holiday","A. Holiday","HOU","G","https://sports.ws/nba/aaron-holiday","aaron_holiday"
"/nba/aaron-nesmith","A. Nesmith","IND","F","https://sports.ws/nba/aaron-nesmith","aaron_nesmith"
"/nba/aaron-wiggins","A. Wiggins","OKC","GF","https://sports.ws/nba/aaron-wiggins","aaron_wiggins"
"/nba/abdel-nader","A. Nader","*FA","F","https://sports.ws/nba/abdel-nader","abdel_nader"
"/nba/adam-flaglar","A. Flaglar","ATL","G","https://sports.ws/nba/adam-flaglar","adam_flaglar"
"/nba/adam-mokoka","A. Mokoka","*FA","GF","https://sports.ws/nba/adam-mokoka","adam_mokoka"
"/nba/adama-sanogo","A. Sanogo","CHI","F","https://sports.ws/nba/adama-sanogo","adama_sanogo"
"/nba/ade-murkey","A. Murkey","*FA","F","https://sports.ws/nba/ade-murkey","ade_murkey"
"/nba/admiral-schofield","A. Schofield","ORL","F","https://sports.ws/nba/admiral-schofield","admiral_schofield"
"/nba/ahmad-caver","A. Caver","*FA","G","https://sports.ws/nba/ahmad-caver","ahmad_caver"
"/nba/aj-green","A. Green","MIL","GF","https://sports.ws/nba/aj-green","aj_green"
"/nba/aj-griffin","A. Griffin","ATL","F","https://sports.ws/nba/aj-griffin","aj_griffin"
"/nba/aj-lawson","A. Lawson","DAL","GF","https://sports.ws/nba/aj-lawson","aj_lawson"
"/nba/al-farouq-aminu","A. Aminu","*FA","F","https://sports.ws/nba/al-farouq-aminu","al_farouq_aminu"
"/nba/al-horford","A. Horford","BOS","C","https://sports.ws/nba/al-horford","al_horford"
"/nba/alec-burks","A. Burks","NYK","G","https://sports.ws/nba/alec-burks","alec_burks"
"/nba/aleksej-pokusevski","A. Pokusevski","CHA","FC","https://sports.ws/nba/aleksej-pokusevski","aleksej_pokusevski"
"/nba/alen-smailagic","A. Smailagic","*FA","FC","https://sports.ws/nba/alen-smailagic","alen_smailagic"
"/nba/alex-caruso","A. Caruso","CHI","G","https://sports.ws/nba/alex-caruso","alex_caruso"
"/nba/alex-fudge","A. Fudge","DAL","F","https://sports.ws/nba/alex-fudge","alex_fudge"
"/nba/alex-len","A. Len","SAC","C","https://sports.ws/nba/alex-len","alex_len"
"/nba/alfonzo-mckinnie","A. McKinnie","*FA","F","https://sports.ws/nba/alfonzo-mckinnie","alfonzo_mckinnie"
"/nba/alize-johnson","A. Johnson","*FA","GF","https://sports.ws/nba/alize-johnson","alize_johnson"
"/nba/alondes-williams","A. Williams","MIA","F","https://sports.ws/nba/alondes-williams","alondes_williams"
"/nba/alperen-sengun","A. Sengun","HOU","C","https://sports.ws/nba/alperen-sengun","alperen_sengun"
"/nba/amari-bailey","A. Bailey","CHA","G","https://sports.ws/nba/amari-bailey","amari_bailey"
"/nba/amen-thompson","A. Thompson","HOU","G","https://sports.ws/nba/amen-thompson","amen_thompson"
"/nba/amida-brimah","A. Brimah","DEN","C","https://sports.ws/nba/amida-brimah","amida_brimah"
"/nba/amir-coffey","A. Coffey","LAC","F","https://sports.ws/nba/amir-coffey","amir_coffey"
"/nba/anderson-varejao","A. Varejao","*FA","C","https://sports.ws/nba/anderson-varejao","anderson_varejao"
"/nba/andre-drummond","A. Drummond","CHI","C","https://sports.ws/nba/andre-drummond","andre_drummond"
"/nba/andre-iguodala","A. Iguodala","*FA","F","https://sports.ws/nba/andre-iguodala","andre_iguodala"
"/nba/andre-jackson-jr","A. Jackson Jr.","MIL","GF","https://sports.ws/nba/andre-jackson-jr","andre_jackson_jr"
"/nba/andre-roberson","A. Roberson","*FA","F","https://sports.ws/nba/andre-roberson","andre_roberson"
"/nba/andrew-funk","A. Funk","CHI","G","https://sports.ws/nba/andrew-funk","andrew_funk"
"/nba/andrew-nembhard","A. Nembhard","IND","G","https://sports.ws/nba/andrew-nembhard","andrew_nembhard"
"/nba/andrew-wiggins","A. Wiggins","GSW","F","https://sports.ws/nba/andrew-wiggins","andrew_wiggins"
"/nba/anfernee-simons","A. Simons","POR","G","https://sports.ws/nba/anfernee-simons","anfernee_simons"
"/nba/anthony-black","A. Black","ORL","GF","https://sports.ws/nba/anthony-black","anthony_black"
"/nba/anthony-davis","A. Davis","LAL","C","https://sports.ws/nba/anthony-davis","anthony_davis"
"/nba/anthony-edwards","A. Edwards","MIN","GF","https://sports.ws/nba/anthony-edwards","anthony_edwards"
"/nba/anthony-gill","A. Gill","WAS","F","https://sports.ws/nba/anthony-gill","anthony_gill"
"/nba/anthony-lamb","A. Lamb","*FA","F","https://sports.ws/nba/anthony-lamb","anthony_lamb"
"/nba/anthony-tolliver","A. Tolliver","*FA","FC","https://sports.ws/nba/anthony-tolliver","anthony_tolliver"
"/nba/anzejs-pasecniks","A. Pasecniks","*FA","C","https://sports.ws/nba/anzejs-pasecniks","anzejs_pasecniks"
"/nba/armoni-brooks","A. Brooks","*FA","G","https://sports.ws/nba/armoni-brooks","armoni_brooks"
"/nba/arnoldas-kulboka","A. Kulboka","*FA","F","https://sports.ws/nba/arnoldas-kulboka","arnoldas_kulboka"
"/nba/aron-baynes","A. Baynes","*FA","C","https://sports.ws/nba/aron-baynes","aron_baynes"
"/nba/ashton-hagans","A. Hagans","*FA","G","https://sports.ws/nba/ashton-hagans","ashton_hagans"
"/nba/ausar-thompson","A. Thompson","DET","GF","https://sports.ws/nba/ausar-thompson","ausar_thompson"
"/nba/austin-reaves","A. Reaves","LAL","GF","https://sports.ws/nba/austin-reaves","austin_reaves"
"/nba/austin-rivers","A. Rivers","*FA","G","https://sports.ws/nba/austin-rivers","austin_rivers"
"/nba/avery-bradley","A. Bradley","*FA","G","https://sports.ws/nba/avery-bradley","avery_bradley"
"/nba/axel-toupane","A. Toupane","*FA","GF","https://sports.ws/nba/axel-toupane","axel_toupane"
"/nba/ayo-dosunmu","A. Dosunmu","CHI","GF","https://sports.ws/nba/ayo-dosunmu","ayo_dosunmu"
"/nba/azuolas-tubelis","A. Tubelis","*FA","F","https://sports.ws/nba/azuolas-tubelis","azuolas_tubelis"
"/nba/bam-adebayo","B. Adebayo","MIA","C","https://sports.ws/nba/bam-adebayo","bam_adebayo"
"/nba/barney-stinson","B. Stinson","*FA","G","https://sports.ws/nba/barney-stinson","barney_stinson"
"/nba/ben-mclemore","B. McLemore","*FA","G","https://sports.ws/nba/ben-mclemore","ben_mclemore"
"/nba/ben-sheppard","B. Sheppard","IND","G","https://sports.ws/nba/ben-sheppard","ben_sheppard"
"/nba/ben-simmons","B. Simmons","BKN","G","https://sports.ws/nba/ben-simmons","ben_simmons"
"/nba/bennedict-mathurin","B. Mathurin","IND","GF","https://sports.ws/nba/bennedict-mathurin","bennedict_mathurin"
"/nba/bilal-coulibaly","B. Coulibaly","WAS","F","https://sports.ws/nba/bilal-coulibaly","bilal_coulibaly"
"/nba/bismack-biyombo","B. Biyombo","OKC","C","https://sports.ws/nba/bismack-biyombo","bismack_biyombo"
"/nba/bj-johnson","B. Johnson","*FA","GF","https://sports.ws/nba/bj-johnson","bj_johnson"
"/nba/blake-griffin","B. Griffin","*FA","FC","https://sports.ws/nba/blake-griffin","blake_griffin"
"/nba/blake-wesley","B. Wesley","SAS","G","https://sports.ws/nba/blake-wesley","blake_wesley"
"/nba/boban-marjanovic","B. Marjanovic","HOU","C","https://sports.ws/nba/boban-marjanovic","boban_marjanovic"
"/nba/bobby-portis","B. Portis","MIL","F","https://sports.ws/nba/bobby-portis","bobby_portis"
"/nba/bogdan-bogdanovic","B. Bogdanovic","ATL","GF","https://sports.ws/nba/bogdan-bogdanovic","bogdan_bogdanovic"
"/nba/bojan-bogdanovic","B. Bogdanovic","NYK","F","https://sports.ws/nba/bojan-bogdanovic","bojan_bogdanovic"
"/nba/bol-bol","B. Bol","PHX","F","https://sports.ws/nba/bol-bol","bol_bol"
"/nba/bones-hyland","B. Hyland","LAC","G","https://sports.ws/nba/bones-hyland","bones_hyland"
"/nba/brad-wanamaker","B. Wanamaker","*FA","G","https://sports.ws/nba/brad-wanamaker","brad_wanamaker"
"/nba/bradley-beal","B. Beal","PHX","G","https://sports.ws/nba/bradley-beal","bradley_beal"
"/nba/brandin-podziemski","B. Podziemski","GSW","G","https://sports.ws/nba/brandin-podziemski","brandin_podziemski"
"/nba/brandon-boston","B. Boston Jr.","LAC","GF","https://sports.ws/nba/brandon-boston","brandon_boston"
"/nba/brandon-clarke","B. Clarke","MEM","F","https://sports.ws/nba/brandon-clarke","brandon_clarke"
"/nba/brandon-goodwin","B. Goodwin","*FA","G","https://sports.ws/nba/brandon-goodwin","brandon_goodwin"
"/nba/brandon-ingram","B. Ingram","NOP","GF","https://sports.ws/nba/brandon-ingram","brandon_ingram"
"/nba/brandon-knight","B. Knight","*FA","G","https://sports.ws/nba/brandon-knight","brandon_knight"
"/nba/brandon-miller","B. Miller","CHA","F","https://sports.ws/nba/brandon-miller","brandon_miller"
"/nba/brandon-williams","B. Williams","DAL","G","https://sports.ws/nba/brandon-williams","brandon_williams"
"/nba/braxton-key","B. Key","DEN","FC","https://sports.ws/nba/braxton-key","braxton_key"
"/nba/brian-bowen","B. Bowen II","*FA","GF","https://sports.ws/nba/brian-bowen","brian_bowen"
"/nba/brice-sensabaugh","B. Sensabaugh","UTA","F","https://sports.ws/nba/brice-sensabaugh","brice_sensabaugh"
"/nba/brodric-thomas","B. Thomas","*FA","G","https://sports.ws/nba/brodric-thomas","brodric_thomas"
"/nba/brook-lopez","B. Lopez","MIL","C","https://sports.ws/nba/brook-lopez","brook_lopez"
"/nba/bruce-brown-jr","B. Brown","TOR","GF","https://sports.ws/nba/bruce-brown-jr","bruce_brown_jr"
"/nba/bruno-caboclo","B. Caboclo","*FA","FC","https://sports.ws/nba/bruno-caboclo","bruno_caboclo"
"/nba/bruno-fernando","B. Fernando","ATL","C","https://sports.ws/nba/bruno-fernando","bruno_fernando"
"/nba/bryce-mcgowens","B. McGowens","CHA","GF","https://sports.ws/nba/bryce-mcgowens","bryce_mcgowens"
"/nba/bryn-forbes","B. Forbes","*FA","G","https://sports.ws/nba/bryn-forbes","bryn_forbes"
"/nba/buddy-boeheim","B. Boeheim","DET","F","https://sports.ws/nba/buddy-boeheim","buddy_boeheim"
"/nba/buddy-hield","B. Hield","PHI","GF","https://sports.ws/nba/buddy-hield","buddy_hield"
"/nba/cade-cunningham","C. Cunningham","DET","G","https://sports.ws/nba/cade-cunningham","cade_cunningham"
"/nba/caleb-houstan","C. Houstan","ORL","GF","https://sports.ws/nba/caleb-houstan","caleb_houstan"
"/nba/caleb-martin","C. Martin","MIA","GF","https://sports.ws/nba/caleb-martin","caleb_martin"
"/nba/cam-reddish","C. Reddish","LAL","F","https://sports.ws/nba/cam-reddish","cam_reddish"
"/nba/cam-thomas","C. Thomas","BKN","GF","https://sports.ws/nba/cam-thomas","cam_thomas"
"/nba/cam-whitmore","C. Whitmore","HOU","F","https://sports.ws/nba/cam-whitmore","cam_whitmore"
"/nba/cameron-johnson","C. Johnson","BKN","F","https://sports.ws/nba/cameron-johnson","cameron_johnson"
"/nba/cameron-oliver","C. Oliver","*FA","FC","https://sports.ws/nba/cameron-oliver","cameron_oliver"
"/nba/cameron-payne","C. Payne","PHI","G","https://sports.ws/nba/cameron-payne","cameron_payne"
"/nba/caris-levert","C. LeVert","CLE","GF","https://sports.ws/nba/caris-levert","caris_levert"
"/nba/carlik-jones","C. Jones","*FA","G","https://sports.ws/nba/carlik-jones","carlik_jones"
"/nba/carmelo-anthony","C. Anthony","*FA","FC","https://sports.ws/nba/carmelo-anthony","carmelo_anthony"
"/nba/carsen-edwards","C. Edwards","*FA","G","https://sports.ws/nba/carsen-edwards","carsen_edwards"
"/nba/cason-wallace","C. Wallace","OKC","G","https://sports.ws/nba/cason-wallace","cason_wallace"
"/nba/cassius-stanley","C. Stanley","*FA","GF","https://sports.ws/nba/cassius-stanley","cassius_stanley"
"/nba/cassius-winston","C. Winston","*FA","G","https://sports.ws/nba/cassius-winston","cassius_winston"
"/nba/cat-barber","C. Barber","*FA","G","https://sports.ws/nba/cat-barber","cat_barber"
"/nba/cedi-osman","C. Osman","SAS","F","https://sports.ws/nba/cedi-osman","cedi_osman"
"/nba/chance-comanche","C. Comanche","*FA","FC","https://sports.ws/nba/chance-comanche","chance_comanche"
"/nba/chandler-hutchison","C. Hutchison","*FA","F","https://sports.ws/nba/chandler-hutchison","chandler_hutchison"
"/nba/charles-bassey","C. Bassey","SAS","C","https://sports.ws/nba/charles-bassey","charles_bassey"
"/nba/charles-bediako","C. Bediako","*FA","FC","https://sports.ws/nba/charles-bediako","charles_bediako"
"/nba/charlie-brown-jr","C. Brown Jr.","NYK","GF","https://sports.ws/nba/charlie-brown-jr","charlie_brown_jr"
"/nba/chasson-randle","C. Randle","*FA","G","https://sports.ws/nba/chasson-randle","chasson_randle"
"/nba/chaundee-brown","C. Brown","*FA","","https://sports.ws/nba/chaundee-brown","chaundee_brown"
"/nba/cheick-diallo","C. Diallo","*FA","C","https://sports.ws/nba/cheick-diallo","cheick_diallo"
"/nba/chet-holmgren","C. Holmgren","OKC","C","https://sports.ws/nba/chet-holmgren","chet_holmgren"
"/nba/chima-moneke","C. Moneke","*FA","F","https://sports.ws/nba/chima-moneke","chima_moneke"
"/nba/chimezie-metu","C. Metu","DET","FC","https://sports.ws/nba/chimezie-metu","chimezie_metu"
"/nba/chris-boucher","C. Boucher","TOR","F","https://sports.ws/nba/chris-boucher","chris_boucher"
"/nba/chris-chiozza","C. Chiozza","*FA","G","https://sports.ws/nba/chris-chiozza","chris_chiozza"
"/nba/chris-duarte","C. Duarte","SAC","F","https://sports.ws/nba/chris-duarte","chris_duarte"
"/nba/chris-livingston","C. Livingston","MIL","F","https://sports.ws/nba/chris-livingston","chris_livingston"
"/nba/chris-paul","C. Paul","GSW","G","https://sports.ws/nba/chris-paul","chris_paul"
"/nba/chris-silva","C. Silva","*FA","F","https://sports.ws/nba/chris-silva","chris_silva"
"/nba/christian-braun","C. Braun","DEN","GF","https://sports.ws/nba/christian-braun","christian_braun"
"/nba/christian-koloko","C. Koloko","*FA","C","https://sports.ws/nba/christian-koloko","christian_koloko"
"/nba/christian-wood","C. Wood","LAL","C","https://sports.ws/nba/christian-wood","christian_wood"
"/nba/chuma-okeke","C. Okeke","ORL","GF","https://sports.ws/nba/chuma-okeke","chuma_okeke"
"/nba/cj-elleby","C. Elleby","*FA","F","https://sports.ws/nba/cj-elleby","cj_elleby"
"/nba/cj-mccollum","C. McCollum","NOP","G","https://sports.ws/nba/cj-mccollum","cj_mccollum"
"/nba/cj-miles","C. Miles","*FA","G","https://sports.ws/nba/cj-miles","cj_miles"
"/nba/clint-capela","C. Capela","ATL","C","https://sports.ws/nba/clint-capela","clint_capela"
"/nba/coby-white","C. White","CHI","G","https://sports.ws/nba/coby-white","coby_white"
"/nba/cody-martin","C. Martin","CHA","GF","https://sports.ws/nba/cody-martin","cody_martin"
"/nba/cody-zeller","C. Zeller","NOP","C","https://sports.ws/nba/cody-zeller","cody_zeller"
"/nba/colby-jones","C. Jones","SAC","GF","https://sports.ws/nba/colby-jones","colby_jones"
"/nba/cole-anthony","C. Anthony","ORL","G","https://sports.ws/nba/cole-anthony","cole_anthony"
"/nba/cole-swider","C. Swider","MIA","F","https://sports.ws/nba/cole-swider","cole_swider"
"/nba/colin-castleton","C. Castleton","LAL","F","https://sports.ws/nba/colin-castleton","colin_castleton"
"/nba/collin-gillespie","C. Gillespie","DEN","G","https://sports.ws/nba/collin-gillespie","collin_gillespie"
"/nba/collin-sexton","C. Sexton","UTA","G","https://sports.ws/nba/collin-sexton","collin_sexton"
"/nba/corey-kispert","C. Kispert","WAS","GF","https://sports.ws/nba/corey-kispert","corey_kispert"
"/nba/cory-joseph","C. Joseph","*FA","G","https://sports.ws/nba/cory-joseph","cory_joseph"
"/nba/craig-porter","C. Porter","CLE","G","https://sports.ws/nba/craig-porter","craig_porter"
"/nba/cristiano-felicio","C. Felicio","*FA","C","https://sports.ws/nba/cristiano-felicio","cristiano_felicio"
"/nba/daishen-nix","D. Nix","MIN","G","https://sports.ws/nba/daishen-nix","daishen_nix"
"/nba/dakota-mathias","D. Mathias","*FA","G","https://sports.ws/nba/dakota-mathias","dakota_mathias"
"/nba/dalano-banton","D. Banton","POR","G","https://sports.ws/nba/dalano-banton","dalano_banton"
"/nba/dalen-terry","D. Terry","CHI","GF","https://sports.ws/nba/dalen-terry","dalen_terry"
"/nba/damian-jones","D. Jones","CLE","C","https://sports.ws/nba/damian-jones","damian_jones"
"/nba/damian-lillard","D. Lillard","MIL","G","https://sports.ws/nba/damian-lillard","damian_lillard"
"/nba/damion-lee","D. Lee","PHX","GF","https://sports.ws/nba/damion-lee","damion_lee"
"/nba/damyean-dotson","D. Dotson","*FA","G","https://sports.ws/nba/damyean-dotson","damyean_dotson"
"/nba/dangelo-russell","D. Russell","LAL","G","https://sports.ws/nba/dangelo-russell","dangelo_russell"
"/nba/daniel-gafford","D. Gafford","DAL","FC","https://sports.ws/nba/daniel-gafford","daniel_gafford"
"/nba/daniel-oturu","D. Oturu","*FA","C","https://sports.ws/nba/daniel-oturu","daniel_oturu"
"/nba/daniel-theis","D. Theis","LAC","C","https://sports.ws/nba/daniel-theis","daniel_theis"
"/nba/danilo-gallinari","D. Gallinari","MIL","FC","https://sports.ws/nba/danilo-gallinari","danilo_gallinari"
"/nba/danny-green","D. Green","*FA","GF","https://sports.ws/nba/danny-green","danny_green"
"/nba/dante-exum","D. Exum","DAL","GF","https://sports.ws/nba/dante-exum","dante_exum"
"/nba/danuel-house","D. House Jr.","*FA","F","https://sports.ws/nba/danuel-house","danuel_house"
"/nba/daquan-jeffries","D. Jeffries","NYK","F","https://sports.ws/nba/daquan-jeffries","daquan_jeffries"
"/nba/dario-saric","D. Saric","GSW","FC","https://sports.ws/nba/dario-saric","dario_saric"
"/nba/dariq-whitehead","D. Whitehead","BKN","G","https://sports.ws/nba/dariq-whitehead","dariq_whitehead"
"/nba/darius-bazley","D. Bazley","UTA","C","https://sports.ws/nba/darius-bazley","darius_bazley"
"/nba/darius-days","D. Days","*FA","F","https://sports.ws/nba/darius-days","darius_days"
"/nba/darius-garland","D. Garland","CLE","G","https://sports.ws/nba/darius-garland","darius_garland"
"/nba/darius-miller","D. Miller","*FA","GF","https://sports.ws/nba/darius-miller","darius_miller"
"/nba/darren-collison","D. Collison","*FA","G","https://sports.ws/nba/darren-collison","darren_collison"
"/nba/david-duke","D. Duke Jr.","SAS","GF","https://sports.ws/nba/david-duke","david_duke"
"/nba/david-johnson","D. Johnson","*FA","G","https://sports.ws/nba/david-johnson","david_johnson"
"/nba/david-nwaba","D. Nwaba","*FA","F","https://sports.ws/nba/david-nwaba","david_nwaba"
"/nba/david-roddy","D. Roddy","PHX","F","https://sports.ws/nba/david-roddy","david_roddy"
"/nba/davion-mitchell","D. Mitchell","SAC","G","https://sports.ws/nba/davion-mitchell","davion_mitchell"
"/nba/davis-bertans","D. Bertans","CHA","FC","https://sports.ws/nba/davis-bertans","davis_bertans"
"/nba/davon-reed","D. Reed","*FA","GF","https://sports.ws/nba/davon-reed","davon_reed"
"/nba/dayron-sharpe","D. Sharpe","BKN","C","https://sports.ws/nba/dayron-sharpe","dayron_sharpe"
"/nba/deaaron-fox","D. Fox","SAC","G","https://sports.ws/nba/deaaron-fox","deaaron_fox"
"/nba/dean-wade","D. Wade","CLE","F","https://sports.ws/nba/dean-wade","dean_wade"
"/nba/deandre-ayton","D. Ayton","POR","C","https://sports.ws/nba/deandre-ayton","deandre_ayton"
"/nba/deandre-bembry","D. Bembry","*FA","F","https://sports.ws/nba/deandre-bembry","deandre_bembry"
"/nba/deandre-hunter","D. Hunter","ATL","F","https://sports.ws/nba/deandre-hunter","deandre_hunter"
"/nba/deandre-jordan","D. Jordan","DEN","C","https://sports.ws/nba/deandre-jordan","deandre_jordan"
"/nba/deanthony-melton","D. Melton","PHI","G","https://sports.ws/nba/deanthony-melton","deanthony_melton"
"/nba/deividas-sirvydis","D. Sirvydis","*FA","F","https://sports.ws/nba/deividas-sirvydis","deividas_sirvydis"
"/nba/dejon-jarreau","D. Jarreau","MEM","G","https://sports.ws/nba/dejon-jarreau","dejon_jarreau"
"/nba/dejounte-murray","D. Murray","ATL","G","https://sports.ws/nba/dejounte-murray","dejounte_murray"
"/nba/delon-wright","D. Wright","MIA","G","https://sports.ws/nba/delon-wright","delon_wright"
"/nba/demar-derozan","D. DeRozan","CHI","F","https://sports.ws/nba/demar-derozan","demar_derozan"
"/nba/demarcus-cousins","D. Cousins","*FA","C","https://sports.ws/nba/demarcus-cousins","demarcus_cousins"
"/nba/deni-avdija","D. Avdija","WAS","F","https://sports.ws/nba/deni-avdija","deni_avdija"
"/nba/dennis-schroder","D. Schroder","BKN","G","https://sports.ws/nba/dennis-schroder","dennis_schroder"
"/nba/dennis-smith-jr","D. Smith Jr.","BKN","G","https://sports.ws/nba/dennis-smith-jr","dennis_smith_jr"
"/nba/denzel-valentine","D. Valentine","*FA","GF","https://sports.ws/nba/denzel-valentine","denzel_valentine"
"/nba/deonte-burton","D. Burton","*FA","F","https://sports.ws/nba/deonte-burton","deonte_burton"
"/nba/dereck-lively","D. Lively II","DAL","C","https://sports.ws/nba/dereck-lively","dereck_lively"
"/nba/dereon-seabron","D. Seabron","NOP","F","https://sports.ws/nba/dereon-seabron","dereon_seabron"
"/nba/derrick-favors","D. Favors","*FA","C","https://sports.ws/nba/derrick-favors","derrick_favors"
"/nba/derrick-jones-jr","D. Jones Jr.","DAL","F","https://sports.ws/nba/derrick-jones-jr","derrick_jones_jr"
"/nba/derrick-rose","D. Rose","MEM","G","https://sports.ws/nba/derrick-rose","derrick_rose"
"/nba/derrick-walton-jr","D. Walton Jr.","*FA","G","https://sports.ws/nba/derrick-walton-jr","derrick_walton_jr"
"/nba/derrick-white","D. White","BOS","G","https://sports.ws/nba/derrick-white","derrick_white"
"/nba/desmond-bane","D. Bane","MEM","G","https://sports.ws/nba/desmond-bane","desmond_bane"
"/nba/devin-booker","D. Booker","PHX","GF","https://sports.ws/nba/devin-booker","devin_booker"
"/nba/devin-cannady","D. Cannady","*FA","G","https://sports.ws/nba/devin-cannady","devin_cannady"
"/nba/devin-vassell","D. Vassell","SAS","GF","https://sports.ws/nba/devin-vassell","devin_vassell"
"/nba/devon-dotson","D. Dotson","*FA","G","https://sports.ws/nba/devon-dotson","devon_dotson"
"/nba/devontae-cacok","D. Cacok","*FA","F","https://sports.ws/nba/devontae-cacok","devontae_cacok"
"/nba/devonte-graham","D. Graham","SAS","G","https://sports.ws/nba/devonte-graham","devonte_graham"
"/nba/dewayne-dedmon","D. Dedmon","*FA","C","https://sports.ws/nba/dewayne-dedmon","dewayne_dedmon"
"/nba/dexter-dennis","D. Dennis","DAL","GF","https://sports.ws/nba/dexter-dennis","dexter_dennis"
"/nba/dillon-brooks","D. Brooks","HOU","GF","https://sports.ws/nba/dillon-brooks","dillon_brooks"
"/nba/dj-augustin","D. Augustin","*FA","G","https://sports.ws/nba/dj-augustin","dj_augustin"
"/nba/dj-carton","D. Carton","TOR","G","https://sports.ws/nba/dj-carton","dj_carton"
